TIME,MIN,MAX,OTHER
20140731 003948237,1.69171,1.69201,0
20140731 004031487,1.69172,1.69202,0
20140731 004032487,1.69171,1.69201,0
20140731 004059737,1.69169,1.69199,0
20140731 004100237,1.69172,1.69202,0
20140731 004100987,1.69171,1.69201,0
20140731 004101237,1.69172,1.69202,0
20140731 004129237,1.69169,1.69199,0
20140731 004139487,1.69171,1.69201,0
20140731 004139987,1.69169,1.69199,0
20140731 004221487,1.69165,1.69195,0
20140731 004222737,1.69164,1.69194,0
20140731 004227987,1.69165,1.69195,0
20140731 004228237,1.69168,1.69198,0
20140731 004228487,1.69169,1.69199,0
20140731 004248987,1.69171,1.69201,0
20140731 004312987,1.69173,1.69203,0
20140731 004313237,1.69174,1.69204,0
20140731 004321237,1.69173,1.69203,0
20140731 004321737,1.69174,1.69204,0
20140731 004322487,1.69175,1.69205,0
20140731 004322737,1.69174,1.69204,0
20140731 004325487,1.69177,1.69207,0
20140731 004325987,1.69178,1.69208,0
20140731 004328487,1.69181,1.69211,0
20140731 004328737,1.69183,1.69213,0
20140731 004329487,1.69184,1.69214,0
20140731 004334487,1.69183,1.69213,0
20140731 004343987,1.69182,1.69212,0
20140731 004348737,1.69181,1.69211,0
20140731 004348987,1.6918,1.6921,0
20140731 004350487,1.69179,1.69209,0
20140731 004351487,1.69178,1.69208,0
20140731 004357987,1.6918,1.6921,0
20140731 004358237,1.69181,1.69211,0
20140731 004358487,1.69183,1.69213,0
20140731 004359487,1.69184,1.69214,0
20140731 004359987,1.69183,1.69213,0
20140731 004400237,1.69184,1.69214,0
20140731 004413737,1.6918,1.6921,0
20140731 004427987,1.69179,1.69209,0
20140731 004428237,1.6918,1.6921,0
20140731 004432737,1.69179,1.69209,0
20140731 004436737,1.69177,1.69207,0
20140731 004436987,1.69174,1.69204,0
20140731 004437237,1.69176,1.69206,0
20140731 004437487,1.69177,1.69207,0
20140731 004438237,1.69178,1.69208,0
20140731 004439237,1.69177,1.69207,0
20140731 004440737,1.69178,1.69208,0
20140731 004505720,1.69177,1.69207,0
20140731 004507237,1.69176,1.69206,0
20140731 004514987,1.69178,1.69208,0
20140731 004515237,1.69179,1.69209,0
20140731 004515487,1.6918,1.6921,0
20140731 004519487,1.69179,1.69209,0
20140731 004524220,1.69178,1.69208,0
20140731 004540237,1.69179,1.69209,0
20140731 004555487,1.6918,1.6921,0
20140731 004602987,1.69181,1.69211,0
20140731 004603987,1.6918,1.6921,0
20140731 004617987,1.69179,1.69209,0
20140731 004618237,1.6918,1.6921,0
20140731 004634737,1.69179,1.69209,0
20140731 004636237,1.6918,1.6921,0
20140731 004643987,1.69181,1.69211,0
20140731 004644470,1.6918,1.6921,0
20140731 004644737,1.69178,1.69208,0
20140731 004644987,1.6918,1.6921,0
20140731 004645737,1.69179,1.69209,0
20140731 004646237,1.6918,1.6921,0
20140731 004647237,1.69179,1.69209,0
20140731 004647487,1.6918,1.6921,0
20140731 004700987,1.69182,1.69212,0
20140731 004705970,1.69183,1.69213,0
20140731 004706487,1.6918,1.6921,0
20140731 004715987,1.69183,1.69213,0
20140731 004717237,1.6918,1.6921,0
20140731 004718487,1.69183,1.69213,0
20140731 004722737,1.6918,1.6921,0
20140731 004723487,1.69179,1.69209,0
20140731 004732487,1.69174,1.69204,0
20140731 004732737,1.69177,1.69207,0
20140731 004734237,1.69178,1.69208,0
20140731 004737237,1.69174,1.69204,0
20140731 004800487,1.69177,1.69207,0
20140731 004800737,1.69178,1.69208,0
20140731 004818733,1.69179,1.69209,0
20140731 004824233,1.6918,1.6921,0
20140731 004824483,1.69179,1.69209,0
20140731 004825233,1.6918,1.6921,0
20140731 004825483,1.69179,1.69209,0
20140731 004827483,1.6918,1.6921,0
20140731 004827733,1.69179,1.69209,0
20140731 004828483,1.6918,1.6921,0
20140731 004828733,1.69179,1.69209,0
20140731 004829733,1.6918,1.6921,0
20140731 004831483,1.69179,1.69209,0
20140731 004832483,1.6918,1.6921,0
20140731 004832733,1.69179,1.69209,0
20140731 004835983,1.6918,1.6921,0
20140731 004836233,1.69179,1.69209,0
20140731 004837233,1.6918,1.6921,0
20140731 004837483,1.69179,1.69209,0
20140731 004837733,1.6918,1.6921,0
20140731 004838483,1.69179,1.69209,0
20140731 004900733,1.6918,1.6921,0
20140731 004903233,1.69181,1.69211,0
20140731 004903733,1.6918,1.6921,0
20140731 004904483,1.69179,1.69209,0
20140731 004908483,1.69178,1.69208,0
20140731 004908733,1.69177,1.69207,0
20140731 004913733,1.69176,1.69206,0
20140731 004914483,1.69179,1.69209,0
20140731 004914733,1.69182,1.69212,0
20140731 004914983,1.69181,1.69211,0
