TIME,Average,Price change,Average-10,StdDev-10,Average-10 price change,StdDev-10 price change,Up/down in 10
20140731 051300030,0.91622079,0.00000839450000,0.91620148290000,0.00001122719467,-0.00000167890000,0.00000866947959,1
20140731 051304530,0.916195607,-0.00002518300000,0.91620148290000,0.00001122719467,0.00000000000000,0.00000884826373,1
20140731 051304780,0.916229185,0.00003357750000,0.91619980405000,0.00001065470731,-0.00000167885000,0.00001173861824,1
20140731 051305030,0.91627116,0.00004197550000,0.91620232245000,0.00001415737874,0.00000251840000,0.00001585311359,1
20140731 051306530,0.916279556,0.00000839600000,0.91620987775000,0.00002566140161,0.00000755530000,0.00001956749134,1
20140731 051307530,0.916245974,-0.00003358200000,0.91621911205000,0.00003234400590,0.00000923430000,0.00001875016045,1
20140731 051310280,0.91623758,-0.00000839450000,0.91622414875000,0.00003219835395,0.00000503670000,0.00002314314786,1
20140731 051311267,0.916229185,-0.00000839500000,0.91622918540000,0.00002961430390,0.00000503665000,0.00002314318010,1
20140731 051315267,0.91623758,0.00000839500000,0.91623254315000,0.00002718825147,0.00000335775000,0.00002347909576,1
20140731 051315547,0.916229185,-0.00000839500000,0.91623590105000,0.00002527786953,0.00000335790000,0.00002347913151,1
20140731 051316797,0.91623758,0.00000839500000,0.91623757995000,0.00002407199918,0.00000167890000,0.00002367838775,1
20140731 051317047,0.916229185,-0.00000839500000,0.91623925890000,0.00002334537582,0.00000167895000,0.00002367840351,-1
20140731 051317267,0.916245974,0.00001678950000,0.91624261665000,0.00001822184117,0.00000335775000,0.00002210514659,-1
20140731 051317530,0.91625437,0.00000839550000,0.91624429560000,0.00001760990844,0.00000167895000,0.00002010177569,1
20140731 051319780,0.916245974,-0.00000839550000,0.91624261655000,0.00001542932007,-0.00000167905000,0.00001470174191,1
20140731 051325530,0.916262765,0.00001679050000,0.91623925835000,0.00000867018962,-0.00000335820000,0.00001437853167,1
20140731 051326030,0.916279556,0.00001679150000,0.91624093740000,0.00001133233690,0.00000167905000,0.00001105256485,1
20140731 051327030,0.916287952,0.00000839550000,0.91624513505000,0.00001653183748,0.00000419765000,0.00001136715044,1
20140731 051336297,0.916321536,0.00003358450000,0.91625101175000,0.00002025719946,0.00000587670000,0.00001050800755,1
20140731 051336547,0.91631314,-0.00000839650000,0.91625940740000,0.00002940438796,0.00000839565000,0.00001371006629,1
20140731 051336797,0.916304744,-0.00000839600000,0.91626780290000,0.00003171125451,0.00000839550000,0.00001371027041,1
20140731 051337280,0.916296348,-0.00000839600000,0.91627451930000,0.00003171134864,0.00000671640000,0.00001470262387,1
20140731 051341297,0.916304744,0.00000839600000,0.91628123560000,0.00002792972543,0.00000671630000,0.00001470273807,1
20140731 051342547,0.916296348,-0.00000839600000,0.91628711255000,0.00002578647703,0.00000587695000,0.00001429779125,1
20140731 051345797,0.916321536,0.00002518850000,0.91629131035000,0.00002314553786,0.00000419780000,0.00001494069785,1
20140731 051346030,0.916329933,0.00000839700000,0.91629886655000,0.00001858520023,0.00000755620000,0.00001555724143,1
20140731 051346547,0.91633833,0.00000839650000,0.91630558340000,0.00001605301139,0.00000671685000,0.00001522658279,1
20140731 051346797,0.916355123,0.00001679350000,0.91631146075000,0.00001622324004,0.00000587735000,0.00001483582174,1
20140731 051347047,0.916363521,0.00000839750000,0.91631817790000,0.00001906494122,0.00000671715000,0.00001522674209,1
20140731 051347280,0.916371918,0.00000839700000,0.91632237635000,0.00002389712342,0.00000419845000,0.00001203796612,1
20140731 051352280,0.916363521,-0.00000839700000,0.91632825415000,0.00002821184421,0.00000587780000,0.00001122995274,1
20140731 051353547,0.916371918,0.00000839700000,0.91633413185000,0.00002888418366,0.00000587770000,0.00001123009397,1
20140731 051353797,0.916355123,-0.00001679450000,0.91634168885000,0.00002776424628,0.00000755700000,0.00001005232406,1
20140731 051354047,0.916346727,-0.00000839650000,0.91634672680000,0.00002471928721,0.00000503795000,0.00001264154734,1
20140731 051354530,0.916371918,0.00002519100000,0.91635176470000,0.00001734458035,0.00000503790000,0.00001264160638,1
20140731 051355047,0.916346727,-0.00002519100000,0.91635680285000,0.00001470465420,0.00000503815000,0.00001264204917,-1
20140731 051355280,0.916355123,0.00000839650000,0.91635848220000,0.00001200640349,0.00000167935000,0.00001573424054,-1
20140731 051355530,0.916346727,-0.00000839650000,0.91636016155000,0.00000985638128,0.00000167935000,0.00001573424054,-1
20140731 051402030,0.916355123,0.00000839650000,0.91635932190000,0.00001065831823,-0.00000083965000,0.00001504706890,-1
20140731 051403780,0.916329933,-0.00002519000000,0.91635848215000,0.00001062151091,-0.00000083975000,0.00001504700069,-1
20140731 051404030,0.91633833,0.00000839650000,0.91635428370000,0.00001279593668,-0.00000419845000,0.00001644018970,-1
20140731 051406280,0.916329933,-0.00000839650000,0.91635176460000,0.00001324715204,-0.00000251910000,0.00001681705918,-1
20140731 051406530,0.91633833,0.00000839650000,0.91634756615000,0.00001279580179,-0.00000419845000,0.00001644013295,-1
20140731 051407030,0.916329933,-0.00000839650000,0.91634588680000,0.00001279583460,-0.00000167935000,0.00001622417738,-1
20140731 051413530,0.91633833,0.00000839650000,0.91634420745000,0.00001374051965,-0.00000167935000,0.00001622417738,-1
20140731 051413780,0.916355123,0.00001679350000,0.91634084865000,0.00000973598692,-0.00000335880000,0.00001382556772,1
20140731 051414030,0.916363521,0.00000839750000,0.91634168830000,0.00001062106292,0.00000083965000,0.00001279547367,1
20140731 051414297,0.916371918,0.00000839700000,0.91634252805000,0.00001203866359,0.00000083975000,0.00001279553930,1
20140731 051415047,0.916363521,-0.00000839700000,0.91634504715000,0.00001522796744,0.00000251910000,0.00001254828002,1
20140731 051418547,0.916355123,-0.00000839750000,0.91634588690000,0.00001605445261,0.00000083975000,0.00001279561221,1
20140731 051418797,0.916363521,0.00000839750000,0.91634840590000,0.00001522802258,0.00000251900000,0.00000973612588,1
20140731 051419280,0.916371918,0.00000839700000,0.91635092500000,0.00001545780167,0.00000251910000,0.00000973619296,1
20140731 051420780,0.916363521,-0.00000839700000,0.91635512345000,0.00001481082135,0.00000419845000,0.00000906971947,1
20140731 051421780,0.916371918,0.00000839700000,0.91635764255000,0.00001374068940,0.00000251910000,0.00000973628878,1
20140731 051422797,0.916380315,0.00000839750000,0.91636184100000,0.00001032227429,0.00000419845000,0.00000906982233,1
20140731 051423030,0.916405509,0.00002519350000,0.91636603955000,0.00000796634547,0.00000419855000,0.00000906987377,1
20140731 051423547,0.916422305,0.00001679600000,0.91637107810000,0.00001396790380,0.00000503855000,0.00001062210824,1
20140731 051423797,0.916430703,0.00000839850000,0.91637695650000,0.00002102218908,0.00000587840000,0.00001123172222,1
20140731 051424047,0.916405509,-0.00002519450000,0.91638283505000,0.00002686408826,0.00000587855000,0.00001123175960,1
20140731 051424280,0.916413907,0.00000839800000,0.91638703385000,0.00002679105867,0.00000419880000,0.00001441025608,1
20140731 051425530,0.916422305,0.00000839800000,0.91639291220000,0.00002542556545,0.00000587835000,0.00001374229864,1
20140731 051426013,0.916405509,-0.00001679600000,0.91639879060000,0.00002465903893,0.00000587840000,0.00001374230882,1
20140731 051426280,0.916388713,-0.00001679550000,0.91640214970000,0.00002281019499,0.00000335910000,0.00001543436214,1
20140731 051426547,0.916380315,-0.00000839800000,0.91640466895000,0.00001917060414,0.00000251925000,0.00001634667599,-1
20140731 051430780,0.916388713,0.00000839800000,0.91640550870000,0.00001770440677,0.00000083975000,0.00001653735013,-1
20140731 051431013,0.916380315,-0.00000839800000,0.91640634850000,0.00001653727960,0.00000083980000,0.00001653737552,-1
20140731 051431280,0.916388713,0.00000839800000,0.91640382915000,0.00001848392944,-0.00000251935000,0.00001430135371,-1
20140731 051432513,0.916380315,-0.00000839800000,0.91640047000000,0.00001779269942,-0.00000335915000,0.00001324894799,-1
20140731 051433047,0.916388713,0.00000839800000,0.91639543120000,0.00001522978097,-0.00000503880000,0.00001264360638,-1
20140731 051438047,0.916371918,-0.00001679550000,0.91639375165000,0.00001491788415,-0.00000167955000,0.00001105640481,-1
20140731 051453030,0.916363521,-0.00000839700000,0.91638955275000,0.00001451854723,-0.00000419890000,0.00001137082266,-1
20140731 051453780,0.916355123,-0.00000839750000,0.91638367435000,0.00001133597504,-0.00000587840000,0.00001051134532,-1
20140731 051456513,0.916363521,0.00000839750000,0.91637863580000,0.00001174317102,-0.00000503855000,0.00000985728055,-1
20140731 051500297,0.916371918,0.00000839700000,0.91637611655000,0.00001203963233,-0.00000251925000,0.00000973725184,-1
20140731 051505280,0.916363521,-0.00000839700000,0.91637527680000,0.00001200707179,-0.00000083975000,0.00001005387858,-1
20140731 051505513,0.916371918,0.00000839700000,0.91637275755000,0.00001150720002,-0.00000251925000,0.00000973706019,-1
20140731 051506297,0.916363521,-0.00000839700000,0.91637191780000,0.00001119662500,-0.00000083975000,0.00001005369297,-1
20140731 051508030,0.916371918,0.00000839700000,0.91636939855000,0.00000973681103,-0.00000251925000,0.00000973686854,1
20140731 051508297,0.916380315,0.00000839750000,0.91636855880000,0.00000902695857,-0.00000083975000,0.00001005350735,1
20140731 051509030,0.916388713,0.00000839800000,0.91636771900000,0.00000713627393,-0.00000083980000,0.00001005345630,1
20140731 051510047,0.916380315,-0.00000839800000,0.91636939855000,0.00000973681103,0.00000167955000,0.00000867262100,1
20140731 051510547,0.916388713,0.00000839800000,0.91637107800000,0.00001005353054,0.00000167945000,0.00000867275010,1
20140731 051512047,0.916380315,-0.00000839800000,0.91637443700000,0.00000973689249,0.00000335900000,0.00000811264075,1
20140731 051512547,0.916388713,0.00000839800000,0.91637611645000,0.00000907033667,0.00000167945000,0.00000867285769,1
20140731 051512780,0.916397111,0.00000839750000,0.91637779600000,0.00000973694040,0.00000167955000,0.00000867294375,1
20140731 051513280,0.916405509,0.00000839800000,0.91638115500000,0.00001005376256,0.00000335900000,0.00000811287077,1
20140731 051513547,0.916397111,-0.00000839800000,0.91638451410000,0.00001203988420,0.00000335910000,0.00000811293978,1
20140731 051522780,0.916388713,-0.00000839750000,0.91638787310000,0.00001005395746,0.00000335900000,0.00000811310079,1
20140731 051523030,0.916380315,-0.00000839800000,0.91638955265000,0.00000835100741,0.00000167955000,0.00000867326649,1
20140731 051524013,0.916388713,0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 051526280,0.916380315,-0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 051527280,0.916388713,0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 051531513,0.916380315,-0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,-1
20140731 051531780,0.916371918,-0.00000839750000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,-1
20140731 051532030,0.916380315,0.00000839750000,0.91638787310000,0.00001005395746,-0.00000167955000,0.00000867326649,-1
20140731 051538280,0.916371918,-0.00000839750000,0.91638619355000,0.00000973724225,-0.00000167955000,0.00000867326649,-1
20140731 051545530,0.916363521,-0.00000839700000,0.91638283445000,0.00000796679053,-0.00000335910000,0.00000811305478,-1
20140731 051550030,0.916371918,0.00000839700000,0.91637947545000,0.00000835079512,-0.00000335900000,0.00000811298578,-1
20140731 051611530,0.916380315,0.00000839750000,0.91637779590000,0.00000796662070,-0.00000167955000,0.00000867305133,1
20140731 051613780,0.916388713,0.00000839800000,0.91637779590000,0.00000796662070,0.00000000000000,0.00000885184764,1
20140731 051630280,0.916380315,-0.00000839800000,0.91637779590000,0.00000796662070,0.00000000000000,0.00000885184764,1
20140731 051631280,0.916371918,-0.00000839750000,0.91637779590000,0.00000796662070,0.00000000000000,0.00000885184764,1
20140731 051631780,0.916380315,0.00000839750000,0.91637611635000,0.00000713650273,-0.00000167955000,0.00000867294375,1
20140731 051635280,0.916371918,-0.00000839750000,0.91637611635000,0.00000713650273,0.00000000000000,0.00000885174222,1
20140731 051636280,0.916380315,0.00000839750000,0.91637611635000,0.00000713650273,0.00000000000000,0.00000885174222,1
20140731 051637280,0.916371918,-0.00000839750000,0.91637611635000,0.00000713650273,0.00000000000000,0.00000885174222,1
20140731 051729293,0.916380315,0.00000839750000,0.91637611635000,0.00000713650273,0.00000000000000,0.00000885174222,1
20140731 051730793,0.916371918,-0.00000839750000,0.91637779580000,0.00000566798752,0.00000167945000,0.00000867296526,-1
20140731 051733043,0.916380315,0.00000839750000,0.91637779580000,0.00000566798752,0.00000000000000,0.00000885184763,1
20140731 051741513,0.916371918,-0.00000839750000,0.91637779580000,0.00000566798752,0.00000000000000,0.00000885184763,1
20140731 051746030,0.916380315,0.00000839750000,0.91637611625000,0.00000442587111,-0.00000167955000,0.00000867294374,1
20140731 051756030,0.916397111,0.00001679550000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051802793,0.916388713,-0.00000839750000,0.91637863555000,0.00000771690296,0.00000251930000,0.00000973699789,1
20140731 051805027,0.916380315,-0.00000839800000,0.91637947535000,0.00000835089568,0.00000083980000,0.00001005373472,1
20140731 051807043,0.916388713,0.00000839800000,0.91638031510000,0.00000791741570,0.00000083975000,0.00001005378576,1
20140731 051811277,0.916397111,0.00000839750000,0.91638115490000,0.00000835092361,0.00000083980000,0.00001005382753,1
20140731 051820543,0.916371918,-0.00002519300000,0.91638367420000,0.00000902726866,0.00000251930000,0.00000973709372,-1
20140731 051820793,0.916329933,-0.00004198450000,0.91638283445000,0.00000973714642,-0.00000083975000,0.00001279707047,-1
20140731 051821043,0.916363521,0.00003358750000,0.91637863600000,0.00001931154512,-0.00000419845000,0.00001824782278,-1
20140731 051821277,0.916371918,0.00000839700000,0.91637695655000,0.00001987146405,-0.00000167945000,0.00002160893276,-1
20140731 051833277,0.916363521,-0.00000839700000,0.91637695655000,0.00001987146405,0.00000000000000,0.00002168130506,-1
20140731 051833527,0.916355123,-0.00000839750000,0.91637527710000,0.00002026194704,-0.00000167945000,0.00002160888958,-1
20140731 051834527,0.916346727,-0.00000839650000,0.91637107835000,0.00001957354750,-0.00000419875000,0.00002066353921,-1
20140731 051840793,0.916355123,0.00000839650000,0.91636687970000,0.00001987141710,-0.00000419865000,0.00002066351664,-1
20140731 051852777,0.916371918,0.00001679450000,0.91636436050000,0.00001957353082,-0.00000251920000,0.00002096458924,1
20140731 051854027,0.916363521,-0.00000839700000,0.91636268095000,0.00001790084756,-0.00000167955000,0.00002160866505,1
20140731 051854277,0.916371918,0.00000839700000,0.91635932195000,0.00001327673492,-0.00000335900000,0.00002138998032,1
20140731 051854527,0.916363521,-0.00000839700000,0.91635932195000,0.00001327673492,0.00000000000000,0.00002018369114,-1
20140731 051856527,0.916371918,0.00000839700000,0.91636268070000,0.00000835032025,0.00000335875000,0.00001438143806,1
20140731 051857277,0.916380315,0.00000839750000,0.91636352040000,0.00000885132058,0.00000083970000,0.00001005309435,1
20140731 051903793,0.916371918,-0.00000839750000,0.91636436015000,0.00001005323820,0.00000083975000,0.00001005313611,1
20140731 051904277,0.916363521,-0.00000839700000,0.91636519985000,0.00001032239179,0.00000083970000,0.00001005318716,1
20140731 051905027,0.916355123,-0.00000839750000,0.91636603960000,0.00000973648043,0.00000083975000,0.00001005313611,-1
20140731 051906310,0.916363521,0.00000839750000,0.91636687925000,0.00000811252573,0.00000083965000,0.00001005323820,1
20140731 051916527,0.916371918,0.00000839700000,0.91636771900000,0.00000713627393,0.00000083975000,0.00001005332173,1
20140731 051920777,0.916363521,-0.00000839700000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,1
20140731 051921527,0.916371918,0.00000839700000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,1
20140731 051921777,0.916363521,-0.00000839700000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,-1
20140731 051922027,0.916371918,0.00000839700000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,1
20140731 051926527,0.916380315,0.00000839750000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,1
20140731 051926777,0.916371918,-0.00000839750000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,1
20140731 051930277,0.916380315,0.00000839750000,0.91636771900000,0.00000713627393,0.00000000000000,0.00000885142599,1
20140731 051930543,0.916371918,-0.00000839750000,0.91636939845000,0.00000796634547,0.00000167945000,0.00000867264251,1
20140731 051931277,0.916380315,0.00000839750000,0.91637107790000,0.00000619601626,0.00000167945000,0.00000867264251,1
20140731 051931527,0.916371918,-0.00000839750000,0.91637275735000,0.00000619605391,0.00000167945000,0.00000867264251,1
20140731 051936277,0.916380315,0.00000839750000,0.91637275735000,0.00000619605391,0.00000000000000,0.00000885153140,1
20140731 051937277,0.916371918,-0.00000839750000,0.91637443680000,0.00000566777351,0.00000167945000,0.00000867275009,1
20140731 051939027,0.916380315,0.00000839750000,0.91637443680000,0.00000566777351,0.00000000000000,0.00000885163681,1
20140731 051939527,0.916371918,-0.00000839750000,0.91637611625000,0.00000442587111,0.00000167945000,0.00000867285767,1
20140731 051940777,0.916380315,0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051941027,0.916371918,-0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051941277,0.916380315,0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051943793,0.916371918,-0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051944277,0.916380315,0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051944527,0.916371918,-0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051946277,0.916380315,0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051949027,0.916388713,0.00000839800000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 051950027,0.916380315,-0.00000839800000,0.91637779580000,0.00000566798752,0.00000167955000,0.00000867294374,1
20140731 051950277,0.916388713,0.00000839800000,0.91637779580000,0.00000566798752,0.00000000000000,0.00000885184763,1
20140731 051953293,0.916380315,-0.00000839800000,0.91637947535000,0.00000619638520,0.00000167955000,0.00000867305133,1
20140731 051953527,0.916388713,0.00000839800000,0.91637947535000,0.00000619638520,0.00000000000000,0.00000885195304,1
20140731 051953777,0.916380315,-0.00000839800000,0.91638115490000,0.00000619642284,0.00000167955000,0.00000867315891,1
20140731 051954043,0.916388713,0.00000839800000,0.91638115490000,0.00000619642284,0.00000000000000,0.00000885205845,1
20140731 052001793,0.916380315,-0.00000839800000,0.91638283445000,0.00000566811098,0.00000167955000,0.00000867326649,1
20140731 052003777,0.916388713,0.00000839800000,0.91638283445000,0.00000566811098,0.00000000000000,0.00000885216386,1
20140731 052004543,0.916380315,-0.00000839800000,0.91638451400000,0.00000442613463,0.00000167955000,0.00000867337407,1
20140731 052005027,0.916388713,0.00000839800000,0.91638451400000,0.00000442613463,0.00000000000000,0.00000885226926,1
20140731 052022027,0.916380315,-0.00000839800000,0.91638451400000,0.00000442613463,0.00000000000000,0.00000885226926,1
20140731 052026027,0.916371918,-0.00000839750000,0.91638451400000,0.00000442613463,0.00000000000000,0.00000885226926,-1
20140731 052120777,0.916380315,0.00000839750000,0.91638283445000,0.00000566811098,-0.00000167955000,0.00000867337407,1
20140731 052121513,0.916371918,-0.00000839750000,0.91638283445000,0.00000566811098,0.00000000000000,0.00000885216386,-1
20140731 052122013,0.916380315,0.00000839750000,0.91638115490000,0.00000619642284,-0.00000167955000,0.00000867326649,1
20140731 052122763,0.916371918,-0.00000839750000,0.91638115490000,0.00000619642284,0.00000000000000,0.00000885205845,-1
20140731 052124777,0.916380315,0.00000839750000,0.91637947535000,0.00000619638520,-0.00000167955000,0.00000867315891,1
20140731 052126013,0.916371918,-0.00000839750000,0.91637947535000,0.00000619638520,0.00000000000000,0.00000885195304,-1
20140731 052126777,0.916380315,0.00000839750000,0.91637779580000,0.00000566798752,-0.00000167955000,0.00000867305133,1
20140731 052133013,0.916371918,-0.00000839750000,0.91637779580000,0.00000566798752,0.00000000000000,0.00000885184763,1
20140731 052133263,0.916380315,0.00000839750000,0.91637611625000,0.00000442587111,-0.00000167955000,0.00000867294374,1
20140731 052133527,0.916371918,-0.00000839750000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 052133777,0.916388713,0.00001679550000,0.91637611625000,0.00000442587111,0.00000000000000,0.00000885174222,1
20140731 052134027,0.916405509,0.00001679550000,0.91637695605000,0.00000587169277,0.00000083980000,0.00001005373472,1
20140731 052134293,0.916422305,0.00001679600000,0.91638031515000,0.00001047383444,0.00000335910000,0.00001062223121,1
20140731 052134543,0.916439102,0.00001679750000,0.91638451410000,0.00001691187805,0.00000419895000,0.00001137051494,1
20140731 052152277,0.916430703,-0.00000839900000,0.91639123255000,0.00002343760834,0.00000671845000,0.00001105627824,1
20140731 052152510,0.916439102,0.00000839900000,0.91639627135000,0.00002609538451,0.00000503880000,0.00001200776342,1
20140731 052155027,0.916430703,-0.00000839900000,0.91640298980000,0.00002772624248,0.00000671845000,0.00001105653143,1
20140731 052155777,0.916439102,0.00000839900000,0.91640802860000,0.00002772620210,0.00000503880000,0.00001200799655,1
20140731 052234260,0.916430703,-0.00000839900000,0.91641474705000,0.00002609565627,0.00000671845000,0.00001105678462,1
20140731 052235777,0.916439102,0.00000839900000,0.91641978585000,0.00002343781537,0.00000503880000,0.00001200822968,1
20140731 052236010,0.916447501,0.00000839850000,0.91642650430000,0.00001691265049,0.00000671845000,0.00001105703780,1
20140731 052236260,0.916439102,-0.00000839850000,0.91643238305000,0.00001174450587,0.00000587875000,0.00001051214871,1
20140731 052237043,0.916447501,0.00000839850000,0.91643574240000,0.00000708246104,0.00000335935000,0.00001062354883,1
20140731 052239777,0.916439102,-0.00000839850000,0.91643826200000,0.00000619716071,0.00000251960000,0.00000973844488,1
20140731 052241260,0.916430703,-0.00000839900000,0.91643826200000,0.00000619716071,0.00000000000000,0.00000885311254,1
20140731 052253527,0.916439102,0.00000839900000,0.91643826200000,0.00000619716071,0.00000000000000,0.00000885311254,1
20140731 052254777,0.916447501,0.00000839850000,0.91643826200000,0.00000619716071,0.00000000000000,0.00000885311254,1
20140731 052257277,0.916439102,-0.00000839850000,0.91643994175000,0.00000619712306,0.00000167975000,0.00000867419171,1
20140731 052304543,0.916447501,0.00000839850000,0.91643994175000,0.00000619712306,0.00000000000000,0.00000885300713,1
20140731 052305027,0.916439102,-0.00000839850000,0.91644162150000,0.00000566866247,0.00000167975000,0.00000867408412,1
20140731 052305543,0.916422305,-0.00001679750000,0.91644162150000,0.00000566866247,0.00000000000000,0.00000885290172,-1
20140731 052305777,0.916397111,-0.00002519400000,0.91643910190000,0.00000791835851,-0.00000251960000,0.00000973825322,-1
20140731 052311527,0.916388713,-0.00000839750000,0.91643490275000,0.00001546053284,-0.00000419915000,0.00001204094981,-1
20140731 052314027,0.916397111,0.00000839750000,0.91642902400000,0.00002049510881,-0.00000587875000,0.00001123276480,-1
20140731 052318027,0.916388713,-0.00000839750000,0.91642482485000,0.00002241284888,-0.00000419915000,0.00001204079482,-1
20140731 052322027,0.916397111,0.00000839750000,0.91642062585000,0.00002497603120,-0.00000419900000,0.00001204073669,-1
20140731 052327293,0.916380315,-0.00001679550000,0.91641642670000,0.00002505437236,-0.00000419915000,0.00001204056232,-1
20140731 052346277,0.916388713,0.00000839800000,0.91640970815000,0.00002480273027,-0.00000671855000,0.00001174388613,-1
20140731 052348043,0.916380315,-0.00000839800000,0.91640466925000,0.00002323663686,-0.00000503890000,0.00001264359901,-1
20140731 052354277,0.916388713,0.00000839800000,0.91639795070000,0.00001875780136,-0.00000671855000,0.00001174380667,-1
20140731 052355527,0.916380315,-0.00000839800000,0.91639291180000,0.00001204019419,-0.00000503890000,0.00001264352521,-1
20140731 052402527,0.916388713,0.00000839800000,0.91638871285000,0.00000685673416,-0.00000419895000,0.00001204017482,-1
20140731 052403027,0.916380315,-0.00000839800000,0.91638787310000,0.00000619642284,-0.00000083975000,0.00001005397138,-1
20140731 052403527,0.916388713,0.00000839800000,0.91638703330000,0.00000662426271,-0.00000083980000,0.00001005401314,-1
20140731 052403777,0.916397111,0.00000839750000,0.91638619355000,0.00000566811098,-0.00000083975000,0.00001005406419,1
20140731 052406027,0.916405509,0.00000839800000,0.91638703330000,0.00000662426271,0.00000083975000,0.00001005406419,1
20140731 052412277,0.916397111,-0.00000839800000,0.91638787310000,0.00000835103535,0.00000083980000,0.00001005410595,1
20140731 052412527,0.916388713,-0.00000839750000,0.91638955265000,0.00000835100741,0.00000167955000,0.00000867337407,1
20140731 052417793,0.916380315,-0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 052418777,0.916388713,0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 052427293,0.916380315,-0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 052428293,0.916388713,0.00000839800000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 052434527,0.916397111,0.00000839750000,0.91638955265000,0.00000835100741,0.00000000000000,0.00000885216386,1
20140731 052439793,0.916439102,0.00004199150000,0.91639123220000,0.00000796681981,0.00000167955000,0.00000867326649,1
20140731 052457527,0.916447501,0.00000839850000,0.91639627110000,0.00001700489541,0.00000503890000,0.00001543478533,1
20140731 052457777,0.916439102,-0.00000839850000,0.91640131010000,0.00002350491635,0.00000503900000,0.00001543480951,1
20140731 052510027,0.916447501,0.00000839850000,0.91640466945000,0.00002639460941,0.00000335935000,0.00001593448875,1
20140731 052510527,0.916439102,-0.00000839850000,0.91640970845000,0.00002942698037,0.00000503900000,0.00001543486996,1
20140731 052511527,0.916447501,0.00000839850000,0.91641474735000,0.00002974482456,0.00000503890000,0.00001543496669,1
20140731 052515527,0.916439102,-0.00000839850000,0.91642146590000,0.00002867167448,0.00000671855000,0.00001470702085,1
20140731 052517777,0.916447501,0.00000839850000,0.91642650480000,0.00002663114027,0.00000503890000,0.00001543502715,1
20140731 052519777,0.916439102,-0.00000839850000,0.91643322335000,0.00002170225627,0.00000671855000,0.00001470708430,1
20140731 052527527,0.916422305,-0.00001679750000,0.91643826225000,0.00001504944990,0.00000503890000,0.00001543508761,-1
20140731 052527777,0.916413907,-0.00000839800000,0.91644078165000,0.00000771782190,0.00000251940000,0.00001682011604,-1
20140731 052528777,0.916405509,-0.00000839800000,0.91643826210000,0.00001150871223,-0.00000251955000,0.00000973812386,-1
20140731 052546027,0.916413907,0.00000839800000,0.91643406290000,0.00001491893498,-0.00000419920000,0.00000907144251,-1
20140731 052547027,0.916405509,-0.00000839800000,0.91643154335000,0.00001605746001,-0.00000251955000,0.00000973802803,-1
20140731 052547527,0.916413907,0.00000839800000,0.91642734415000,0.00001688993181,-0.00000419920000,0.00000907133965,-1
20140731 052547760,0.916430703,0.00001679650000,0.91642482460000,0.00001682019371,-0.00000251955000,0.00000973793221,-1
20140731 052548277,0.916439102,0.00000839900000,0.91642314485000,0.00001504959872,-0.00000167975000,0.00001105691963,1
20140731 052552527,0.916422305,-0.00001679750000,0.91642314485000,0.00001504959872,0.00000000000000,0.00001119783334,1
20140731 052552760,0.916413907,-0.00000839800000,0.91642062525000,0.00001239371908,-0.00000251960000,0.00001191012924,1
20140731 052553260,0.916422305,0.00000839800000,0.91641810570000,0.00001065993768,-0.00000251955000,0.00001191010182,1
20140731 052557027,0.916430703,0.00000839850000,0.91641810570000,0.00001065993768,0.00000000000000,0.00001119775001,1
20140731 052558527,0.916422305,-0.00000839850000,0.91641978535000,0.00001123266510,0.00000167965000,0.00001105693651,1
