TIME,MAX,MIN,OTHER
20140801 060854790,0.914327512,0.914076782,0
20140801 060856023,0.914302433,0.914051717,0
20140801 060856290,0.914310793,0.914060072,0
20140801 060859540,0.914319152,0.914068427,0
20140801 060859790,0.914310793,0.914060072,0
20140801 060905540,0.914319152,0.914068427,0
20140801 060905790,0.914310793,0.914060072,0
20140801 060906040,0.914319152,0.914068427,0
20140801 060906290,0.914310793,0.914060072,0
20140801 060906523,0.914319152,0.914068427,0
20140801 060906790,0.914310793,0.914060072,0
20140801 060907040,0.914319152,0.914068427,0
20140801 060907290,0.914310793,0.914060072,0
20140801 060908523,0.914302433,0.914051717,0
20140801 060914540,0.914310793,0.914060072,0
20140801 060915040,0.914294074,0.914043362,0
20140801 060915307,0.91424392,0.913993236,0
20140801 060915790,0.914260637,0.914009944,0
20140801 060916307,0.914252279,0.91400159,0
20140801 060916540,0.914260637,0.914009944,0
20140801 060917023,0.914252279,0.91400159,0
20140801 060919023,0.914260637,0.914009944,0
20140801 060919790,0.914268996,0.914018299,0
20140801 060920040,0.914277355,0.914026653,0
20140801 060922273,0.91424392,0.913993236,0
20140801 060922773,0.914252279,0.91400159,0
20140801 060923023,0.914260637,0.914009944,0
20140801 060924023,0.914252279,0.91400159,0
20140801 060933523,0.914260637,0.914009944,0
20140801 060933773,0.914235562,0.913984883,0
20140801 060939040,0.91424392,0.913993236,0
20140801 060939290,0.914235562,0.913984883,0
20140801 060940790,0.914252279,0.91400159,0
20140801 060949540,0.914260637,0.914009944,0
20140801 060950540,0.914268996,0.914018299,0
20140801 060952023,0.914260637,0.914009944,0
20140801 060954040,0.914268996,0.914018299,0
20140801 060954523,0.914285714,0.914035008,0
20140801 060957773,0.914294074,0.914043362,0
20140801 061001773,0.914285714,0.914035008,0
20140801 061004790,0.914294074,0.914043362,0
20140801 061005540,0.914285714,0.914035008,0
20140801 061006040,0.914294074,0.914043362,0
20140801 061007053,0.914319152,0.914068427,0
20140801 061019290,0.914310793,0.914060072,0
20140801 061019540,0.914319152,0.914068427,0
20140801 061019790,0.914310793,0.914060072,0
20140801 061020040,0.914319152,0.914068427,0
20140801 061025787,0.914327512,0.914076782,0
20140801 061026037,0.914319152,0.914068427,0
20140801 061028787,0.914327512,0.914076782,0
20140801 061030037,0.914319152,0.914068427,0
20140801 061030303,0.914327512,0.914076782,0
20140801 061030537,0.914319152,0.914068427,0
20140801 061031537,0.914327512,0.914076782,0
20140801 061034537,0.914319152,0.914068427,0
20140801 061034787,0.914327512,0.914076782,0
20140801 061036537,0.914319152,0.914068427,0
20140801 061036787,0.914327512,0.914076782,0
20140801 061037787,0.914319152,0.914068427,0
20140801 061039023,0.914327512,0.914076782,0
20140801 061039287,0.914335872,0.914085138,0
20140801 061040787,0.914319152,0.914068427,0
20140801 061041037,0.914327512,0.914076782,0
20140801 061041787,0.914319152,0.914068427,0
20140801 061045287,0.914327512,0.914076782,0
20140801 061045537,0.914319152,0.914068427,0
20140801 061047287,0.914335872,0.914085138,0
20140801 061048537,0.914310793,0.914060072,0
20140801 061048787,0.914327512,0.914076782,0
20140801 061049053,0.914319152,0.914068427,0
20140801 061050287,0.914310793,0.914060072,0
20140801 061050537,0.914319152,0.914068427,0
20140801 061055803,0.914310793,0.914060072,0
20140801 061057537,0.914319152,0.914068427,0
20140801 061057787,0.914310793,0.914060072,0
20140801 061058053,0.914294074,0.914043362,0
20140801 061100037,0.914285714,0.914035008,0
20140801 061106303,0.914277355,0.914026653,0
20140801 061108053,0.914285714,0.914035008,0
20140801 061108273,0.914277355,0.914026653,0
20140801 061110287,0.914285714,0.914035008,0
20140801 061111787,0.914277355,0.914026653,0
20140801 061114287,0.914285714,0.914035008,0
20140801 061128537,0.914277355,0.914026653,0
20140801 061129787,0.914268996,0.914018299,0
20140801 061151537,0.914277355,0.914026653,0
20140801 061157287,0.914268996,0.914018299,0
20140801 061158037,0.914277355,0.914026653,0
20140801 061158287,0.914268996,0.914018299,0
20140801 061158787,0.914277355,0.914026653,0
20140801 061159287,0.914268996,0.914018299,0
20140801 061205037,0.914260637,0.914009944,0
20140801 061205787,0.914268996,0.914018299,0
20140801 061206537,0.914260637,0.914009944,0
20140801 061207053,0.914268996,0.914018299,0
20140801 061244037,0.914285714,0.914035008,0
20140801 061244787,0.914294074,0.914043362,0
20140801 061245037,0.914310793,0.914060072,0
20140801 061247037,0.914285714,0.914035008,0
20140801 061249787,0.914277355,0.914026653,0
20140801 061250537,0.914285714,0.914035008,0
20140801 061312037,0.914277355,0.914026653,0
20140801 061318037,0.914260637,0.914009944,0
20140801 061318287,0.914218846,0.913968176,0
20140801 061318553,0.91420213,0.913951469,0
20140801 061318787,0.914193773,0.913943116,0
20140801 061319287,0.914185415,0.913934763,0
20140801 061322037,0.914177058,0.913926411,0
20140801 061326287,0.914185415,0.913934763,0
20140801 061326787,0.914177058,0.913926411,0
20140801 061332803,0.914151987,0.913901353,0
20140801 061333053,0.914076782,0.91382619,0
20140801 061333287,0.914068427,0.91381784,0
20140801 061334037,0.914076782,0.91382619,0
20140801 061334537,0.914068427,0.91381784,0
20140801 061334787,0.914076782,0.91382619,0
20140801 061335287,0.914068427,0.91381784,0
20140801 061338287,0.914051717,0.913801139,0
20140801 061338553,0.914043362,0.913792788,0
20140801 061338803,0.914051717,0.913801139,0
20140801 061339037,0.914060072,0.913809489,0
20140801 061339787,0.914068427,0.91381784,0
20140801 061340037,0.914085138,0.913834541,0
20140801 061340537,0.914076782,0.91382619,0
20140801 061340787,0.914085138,0.913834541,0
20140801 061341037,0.914076782,0.91382619,0
20140801 061343037,0.914085138,0.913834541,0
20140801 061349537,0.914076782,0.91382619,0
20140801 061401537,0.914068427,0.91381784,0
20140801 061403537,0.914076782,0.91382619,0
20140801 061407287,0.914085138,0.913834541,0
20140801 061408037,0.914076782,0.91382619,0
20140801 061409787,0.914085138,0.913834541,0
20140801 061413037,0.914076782,0.91382619,0
20140801 061430537,0.914085138,0.913834541,0
20140801 061433787,0.914076782,0.91382619,0
20140801 061434537,0.914085138,0.913834541,0
20140801 061438787,0.914076782,0.91382619,0
20140801 061439787,0.914085138,0.913834541,0
20140801 061451787,0.914101849,0.913851243,0
20140801 061452037,0.91414363,0.913893001,0
20140801 061452287,0.914135274,0.913884649,0
20140801 061452537,0.914126917,0.913876298,0
20140801 061453287,0.914118561,0.913867946,0
20140801 061453537,0.914093493,0.913842892,0
20140801 061453787,0.914085138,0.913834541,0
20140801 061454037,0.914076782,0.91382619,0
20140801 061454537,0.914085138,0.913834541,0
20140801 061454787,0.914076782,0.91382619,0
20140801 061459787,0.914085138,0.913834541,0
20140801 061500537,0.914093493,0.913842892,0
20140801 061502303,0.914101849,0.913851243,0
20140801 061502553,0.914110205,0.913859595,0
20140801 061502803,0.91414363,0.913893001,0
20140801 061503037,0.914151987,0.913901353,0
20140801 061504287,0.914135274,0.913884649,0
20140801 061504537,0.914118561,0.913867946,0
20140801 061504770,0.914135274,0.913884649,0
20140801 061505037,0.91414363,0.913893001,0
20140801 061505287,0.914151987,0.913901353,0
20140801 061506067,0.91414363,0.913893001,0
20140801 061506287,0.914135274,0.913884649,0
20140801 061506537,0.914118561,0.913867946,0
20140801 061506803,0.914101849,0.913851243,0
20140801 061507037,0.914093493,0.913842892,0
20140801 061517537,0.914085138,0.913834541,0
20140801 061526037,0.914076782,0.91382619,0
20140801 061526537,0.914085138,0.913834541,0
20140801 061548037,0.914110205,0.913859595,0
20140801 061548287,0.914118561,0.913867946,0
20140801 061550537,0.914126917,0.913876298,0
20140801 061551787,0.914118561,0.913867946,0
20140801 061552053,0.914101849,0.913851243,0
20140801 061552287,0.914093493,0.913842892,0
20140801 061552553,0.914085138,0.913834541,0
20140801 061552803,0.914076782,0.91382619,0
20140801 061553053,0.914085138,0.913834541,0
20140801 061553537,0.914093493,0.913842892,0
20140801 061556770,0.914101849,0.913851243,0
20140801 061603287,0.914093493,0.913842892,0
20140801 061607287,0.914101849,0.913851243,0
20140801 061608787,0.914110205,0.913859595,0
20140801 061609287,0.914101849,0.913851243,0
20140801 061609787,0.914093493,0.913842892,0
20140801 061612037,0.914085138,0.913834541,0
20140801 061612287,0.914093493,0.913842892,0
20140801 061630287,0.914101849,0.913851243,0
20140801 061630537,0.914093493,0.913842892,0
20140801 061631037,0.914101849,0.913851243,0
20140801 061637787,0.914093493,0.913842892,0
20140801 061638537,0.914101849,0.913851243,0
20140801 061638787,0.914093493,0.913842892,0
20140801 061639287,0.914101849,0.913851243,0
20140801 061639787,0.914093493,0.913842892,0
20140801 061640287,0.914101849,0.913851243,0
20140801 061640537,0.914093493,0.913842892,0
20140801 061640787,0.914101849,0.913851243,0
20140801 061642287,0.914093493,0.913842892,0
20140801 061642787,0.914101849,0.913851243,0
20140801 061643037,0.914093493,0.913842892,0
20140801 061643287,0.914101849,0.913851243,0
20140801 061643537,0.914093493,0.913842892,0
20140801 061645053,0.914101849,0.913851243,0
20140801 061645303,0.914093493,0.913842892,0
20140801 061647037,0.914085138,0.913834541,0
20140801 061654270,0.914101849,0.913851243,0
20140801 061654520,0.914126917,0.913876298,0
20140801 061655520,0.914168701,0.913918058,0
20140801 061655787,0.914185415,0.913934763,0
20140801 061659270,0.914177058,0.913926411,0
20140801 061708520,0.914185415,0.913934763,0
20140801 061715020,0.91414363,0.913893001,0
20140801 061715270,0.914135274,0.913884649,0
20140801 061715520,0.914118561,0.913867946,0
20140801 061715770,0.914135274,0.913884649,0
20140801 061716020,0.91414363,0.913893001,0
20140801 061716270,0.914135274,0.913884649,0
20140801 061716520,0.91414363,0.913893001,0
20140801 061717020,0.914151987,0.913901353,0
20140801 061717287,0.914160344,0.913909706,0
20140801 061717520,0.914185415,0.913934763,0
20140801 061717770,0.914193773,0.913943116,0
20140801 061720287,0.914135274,0.913884649,0
20140801 061720520,0.914151987,0.913901353,0
20140801 061720770,0.914185415,0.913934763,0
20140801 061721037,0.914193773,0.913943116,0
20140801 061722287,0.914185415,0.913934763,0
20140801 061725787,0.914177058,0.913926411,0
20140801 061726037,0.914126917,0.913876298,0
20140801 061726270,0.914093493,0.913842892,0
20140801 061726520,0.914101849,0.913851243,0
20140801 061728287,0.914110205,0.913859595,0
20140801 061729287,0.914093493,0.913842892,0
20140801 061729520,0.914118561,0.913867946,0
20140801 061729787,0.914110205,0.913859595,0
20140801 061732787,0.914118561,0.913867946,0
20140801 061733787,0.914110205,0.913859595,0
20140801 061738537,0.914101849,0.913851243,0
20140801 061739537,0.914093493,0.913842892,0
20140801 061741037,0.914101849,0.913851243,0
20140801 061742037,0.914110205,0.913859595,0
20140801 061742287,0.914101849,0.913851243,0
20140801 061742787,0.914110205,0.913859595,0
20140801 061743287,0.914160344,0.913909706,0
20140801 061743537,0.914168701,0.913918058,0
20140801 061744037,0.914177058,0.913926411,0
20140801 061744787,0.914160344,0.913909706,0
20140801 061748037,0.914151987,0.913901353,0
20140801 061748287,0.914135274,0.913884649,0
20140801 061748537,0.914118561,0.913867946,0
20140801 061748787,0.914126917,0.913876298,0
20140801 061749037,0.914135274,0.913884649,0
20140801 061749287,0.914160344,0.913909706,0
20140801 061750287,0.914168701,0.913918058,0
20140801 061750537,0.91414363,0.913893001,0
20140801 061750787,0.914135274,0.913884649,0
20140801 061751037,0.914118561,0.913867946,0
20140801 061754287,0.914110205,0.913859595,0
20140801 061754537,0.914118561,0.913867946,0
20140801 061757037,0.914126917,0.913876298,0
20140801 061757287,0.914135274,0.913884649,0
20140801 061757537,0.914151987,0.913901353,0
20140801 061757787,0.914168701,0.913918058,0
20140801 061758037,0.914177058,0.913926411,0
20140801 061759050,0.914168701,0.913918058,0
20140801 061759287,0.914126917,0.913876298,0
20140801 061759537,0.914110205,0.913859595,0
20140801 061800037,0.914101849,0.913851243,0
20140801 061800520,0.914118561,0.913867946,0
20140801 061800800,0.914126917,0.913876298,0
20140801 061801787,0.914151987,0.913901353,0
20140801 061802037,0.914168701,0.913918058,0
20140801 061802787,0.914177058,0.913926411,0
20140801 061803287,0.914135274,0.913884649,0
20140801 061803537,0.91414363,0.913893001,0
20140801 061803787,0.914160344,0.913909706,0
20140801 061804037,0.914168701,0.913918058,0
20140801 061805287,0.914160344,0.913909706,0
20140801 061809287,0.91414363,0.913893001,0
20140801 061809550,0.914135274,0.913884649,0
20140801 061811300,0.91414363,0.913893001,0
20140801 061811537,0.914135274,0.913884649,0
20140801 061817037,0.914126917,0.913876298,0
20140801 061817287,0.914101849,0.913851243,0
20140801 061817537,0.914135274,0.913884649,0
20140801 061817787,0.91414363,0.913893001,0
20140801 061818537,0.914135274,0.913884649,0
20140801 061819287,0.914126917,0.913876298,0
20140801 061819537,0.914110205,0.913859595,0
20140801 061819787,0.914101849,0.913851243,0
20140801 061821037,0.914093493,0.913842892,0
20140801 061821287,0.914085138,0.913834541,0
20140801 061821787,0.914093493,0.913842892,0
20140801 061823037,0.914101849,0.913851243,0
20140801 061827787,0.914093493,0.913842892,0
20140801 061831537,0.914085138,0.913834541,0
20140801 061848300,0.914101849,0.913851243,0
20140801 061849037,0.914093493,0.913842892,0
20140801 061849537,0.914101849,0.913851243,0
20140801 061849787,0.914093493,0.913842892,0
20140801 061850787,0.914101849,0.913851243,0
20140801 061851020,0.914093493,0.913842892,0
20140801 061853537,0.914101849,0.913851243,0
20140801 061853787,0.914110205,0.913859595,0
20140801 061855787,0.914101849,0.913851243,0
20140801 061856550,0.914110205,0.913859595,0
20140801 061857537,0.914101849,0.913851243,0
20140801 061859037,0.914110205,0.913859595,0
20140801 061909537,0.914101849,0.913851243,0
20140801 061916550,0.914110205,0.913859595,0
20140801 061916800,0.914151987,0.913901353,0
20140801 061917287,0.914160344,0.913909706,0
20140801 061920800,0.914177058,0.913926411,0
20140801 061921050,0.914193773,0.913943116,0
20140801 061921287,0.914185415,0.913934763,0
20140801 061921537,0.914168701,0.913918058,0
20140801 061922050,0.914177058,0.913926411,0
20140801 061922300,0.914168701,0.913918058,0
20140801 061924787,0.914177058,0.913926411,0
20140801 061926037,0.914168701,0.913918058,0
20140801 061926287,0.914177058,0.913926411,0
20140801 061926550,0.914168701,0.913918058,0
20140801 061928787,0.914160344,0.913909706,0
20140801 061929287,0.914168701,0.913918058,0
20140801 061936050,0.914135274,0.913884649,0
20140801 061936300,0.914110205,0.913859595,0
20140801 061936550,0.914093493,0.913842892,0
20140801 061937787,0.914118561,0.913867946,0
20140801 061938050,0.914227204,0.913976529,0
20140801 061938300,0.914252279,0.91400159,0
20140801 061938787,0.91424392,0.913993236,0
20140801 061939037,0.914227204,0.913976529,0
20140801 061940037,0.914218846,0.913968176,0
20140801 061941537,0.914193773,0.913943116,0
20140801 061942787,0.914210488,0.913959822,0
20140801 061943037,0.914277355,0.914026653,0
20140801 061943287,0.914302433,0.914051717,0
20140801 061943537,0.914310793,0.914060072,0
20140801 061944787,0.914294074,0.914043362,0
20140801 061945287,0.914285714,0.914035008,0
20140801 061946537,0.914294074,0.914043362,0
20140801 061946800,0.914335872,0.914085138,0
20140801 061947037,0.914360953,0.914110205,0
20140801 061948097,0.914369314,0.914118561,0
20140801 061948520,0.914377675,0.914126917,0
20140801 061948770,0.914386035,0.914135274,0
20140801 061949020,0.914377675,0.914126917,0
20140801 062000537,0.914369314,0.914118561,0
20140801 062001020,0.914360953,0.914110205,0
20140801 062001287,0.914369314,0.914118561,0
20140801 062001537,0.914377675,0.914126917,0
20140801 062001787,0.914394397,0.91414363,0
20140801 062002037,0.914386035,0.914135274,0
20140801 062002287,0.914394397,0.91414363,0
20140801 062002537,0.914386035,0.914135274,0
20140801 062003037,0.914377675,0.914126917,0
20140801 062003287,0.914386035,0.914135274,0
20140801 062004037,0.914394397,0.91414363,0
20140801 062004300,0.914352593,0.914101849,0
20140801 062004520,0.914344232,0.914093493,0
20140801 062004787,0.914327512,0.914076782,0
20140801 062005037,0.914310793,0.914060072,0
20140801 062007037,0.914344232,0.914093493,0
20140801 062007300,0.914377675,0.914126917,0
20140801 062007787,0.914394397,0.91414363,0
20140801 062008037,0.914386035,0.914135274,0
20140801 062011787,0.914394397,0.91414363,0
20140801 062012037,0.914411119,0.914160344,0
20140801 062012287,0.914402758,0.914151987,0
20140801 062013287,0.914394397,0.91414363,0
20140801 062014787,0.914411119,0.914160344,0
20140801 062015037,0.914478016,0.914227204,0
20140801 062015520,0.914494742,0.91424392,0
20140801 062015787,0.914503105,0.914252279,0
20140801 062016037,0.914494742,0.91424392,0
20140801 062016537,0.914486379,0.914235562,0
20140801 062020037,0.914494742,0.91424392,0
20140801 062021287,0.914503105,0.914252279,0
20140801 062022537,0.914494742,0.91424392,0
20140801 062022787,0.914486379,0.914235562,0
20140801 062024300,0.914503105,0.914252279,0
20140801 062024550,0.914519831,0.914268996,0
20140801 062024800,0.914511468,0.914260637,0
20140801 062025050,0.914494742,0.91424392,0
20140801 062026037,0.914486379,0.914235562,0
20140801 062027020,0.914511468,0.914260637,0
20140801 062027270,0.914519831,0.914268996,0
20140801 062027520,0.914503105,0.914252279,0
20140801 062028020,0.914494742,0.91424392,0
20140801 062029770,0.914486379,0.914235562,0
20140801 062031020,0.914511468,0.914260637,0
20140801 062031270,0.914528195,0.914277355,0
20140801 062031537,0.914503105,0.914252279,0
20140801 062032270,0.914486379,0.914235562,0
20140801 062033520,0.914478016,0.914227204,0
20140801 062033770,0.914486379,0.914235562,0
20140801 062037300,0.914494742,0.91424392,0
20140801 062041520,0.914519831,0.914268996,0
20140801 062041770,0.914478016,0.914227204,0
20140801 062042037,0.914486379,0.914235562,0
20140801 062046020,0.914478016,0.914227204,0
20140801 062046270,0.914419481,0.914168701,0
20140801 062046520,0.914411119,0.914160344,0
20140801 062049520,0.914419481,0.914168701,0
20140801 062053033,0.914436204,0.914185415,0
20140801 062053270,0.914452929,0.91420213,0
20140801 062053520,0.914427842,0.914177058,0
20140801 062054770,0.914419481,0.914168701,0
20140801 062057770,0.914452929,0.91420213,0
20140801 062058067,0.914469653,0.914218846,0
20140801 062058270,0.914486379,0.914235562,0
20140801 062058520,0.914494742,0.91424392,0
20140801 062058770,0.914486379,0.914235562,0
20140801 062059020,0.914478016,0.914227204,0
20140801 062059770,0.914461291,0.914210488,0
20140801 062100020,0.914436204,0.914185415,0
20140801 062100270,0.914427842,0.914177058,0
20140801 062101050,0.914419481,0.914168701,0
20140801 062117783,0.914411119,0.914160344,0
20140801 062128283,0.914402758,0.914151987,0
20140801 062138020,0.914411119,0.914160344,0
20140801 062138520,0.914402758,0.914151987,0
20140801 062210283,0.914394397,0.91414363,0
20140801 062214033,0.914386035,0.914135274,0
20140801 062239017,0.914369314,0.914118561,0
20140801 062239267,0.914344232,0.914093493,0
20140801 062239517,0.914310793,0.914060072,0
20140801 062239767,0.914294074,0.914043362,0
20140801 062240267,0.914285714,0.914035008,0
20140801 062241267,0.914294074,0.914043362,0
20140801 062249033,0.914285714,0.914035008,0
20140801 062252283,0.914294074,0.914043362,0
20140801 062256033,0.914285714,0.914035008,0
20140801 062257783,0.914294074,0.914043362,0
20140801 062259517,0.914302433,0.914051717,0
20140801 062259767,0.914310793,0.914060072,0
20140801 062300267,0.914319152,0.914068427,0
20140801 062301017,0.914310793,0.914060072,0
20140801 062301267,0.914302433,0.914051717,0
20140801 062301517,0.914310793,0.914060072,0
20140801 062303017,0.914294074,0.914043362,0
20140801 062303267,0.914310793,0.914060072,0
20140801 062304517,0.914302433,0.914051717,0
20140801 062304783,0.914294074,0.914043362,0
20140801 062305017,0.914302433,0.914051717,0
20140801 062305267,0.914310793,0.914060072,0
20140801 062306783,0.914294074,0.914043362,0
20140801 062307017,0.914285714,0.914035008,0
20140801 062309050,0.914294074,0.914043362,0
20140801 062310783,0.914285714,0.914035008,0
20140801 062317800,0.914277355,0.914026653,0
20140801 062318283,0.914268996,0.914018299,0
20140801 062320783,0.914277355,0.914026653,0
20140801 062321033,0.914285714,0.914035008,0
20140801 062322300,0.914294074,0.914043362,0
20140801 062322533,0.914285714,0.914035008,0
20140801 062323550,0.914277355,0.914026653,0
20140801 062324033,0.914285714,0.914035008,0
20140801 062324783,0.914277355,0.914026653,0
20140801 062325033,0.914285714,0.914035008,0
20140801 062329533,0.914294074,0.914043362,0
20140801 062329783,0.914302433,0.914051717,0
20140801 062330033,0.914310793,0.914060072,0
20140801 062332533,0.914302433,0.914051717,0
20140801 062332783,0.914285714,0.914035008,0
20140801 062337533,0.914294074,0.914043362,0
20140801 062337783,0.914302433,0.914051717,0
20140801 062338533,0.914310793,0.914060072,0
20140801 062349533,0.914319152,0.914068427,0
20140801 062401783,0.914310793,0.914060072,0
20140801 062405267,0.914302433,0.914051717,0
20140801 062405533,0.914277355,0.914026653,0
20140801 062405783,0.914285714,0.914035008,0
20140801 062407033,0.914277355,0.914026653,0
20140801 062427033,0.914268996,0.914018299,0
20140801 062457767,0.914277355,0.914026653,0
20140801 062458017,0.914268996,0.914018299,0
20140801 062459517,0.914277355,0.914026653,0
20140801 062502517,0.914268996,0.914018299,0
20140801 062525533,0.91424392,0.913993236,0
20140801 062525797,0.914227204,0.913976529,0
20140801 062526283,0.914218846,0.913968176,0
20140801 062526533,0.91424392,0.913993236,0
20140801 062526783,0.914268996,0.914018299,0
20140801 062527033,0.914260637,0.914009944,0
20140801 062527533,0.914277355,0.914026653,0
20140801 062545533,0.914268996,0.914018299,0
20140801 062545783,0.91424392,0.913993236,0
20140801 062546033,0.914227204,0.913976529,0
20140801 062549283,0.914218846,0.913968176,0
20140801 062603783,0.914227204,0.913976529,0
20140801 062604033,0.914218846,0.913968176,0
20140801 062622783,0.91420213,0.913951469,0
20140801 062623033,0.914185415,0.913934763,0
20140801 062623283,0.914177058,0.913926411,0
20140801 062623783,0.914185415,0.913934763,0
20140801 062624033,0.914177058,0.913926411,0
20140801 062624283,0.914185415,0.913934763,0
20140801 062624533,0.914177058,0.913926411,0
20140801 062624783,0.914185415,0.913934763,0
20140801 062625033,0.914177058,0.913926411,0
20140801 062625283,0.914185415,0.913934763,0
20140801 062625533,0.914177058,0.913926411,0
20140801 062627283,0.914185415,0.913934763,0
20140801 062627533,0.914177058,0.913926411,0
20140801 062627783,0.914185415,0.913934763,0
20140801 062628047,0.914177058,0.913926411,0
20140801 062651283,0.914218846,0.913968176,0
20140801 062651547,0.914252279,0.91400159,0
20140801 062652047,0.91424392,0.913993236,0
20140801 062652283,0.914252279,0.91400159,0
20140801 062652533,0.91424392,0.913993236,0
20140801 062655283,0.914260637,0.914009944,0
20140801 062655533,0.914268996,0.914018299,0
20140801 062655783,0.914260637,0.914009944,0
20140801 062657783,0.914252279,0.91400159,0
20140801 062659533,0.914260637,0.914009944,0
20140801 062659783,0.914252279,0.91400159,0
20140801 062700033,0.914260637,0.914009944,0
20140801 062705533,0.914252279,0.91400159,0
20140801 062708063,0.914260637,0.914009944,0
20140801 062708313,0.914252279,0.91400159,0
20140801 062708563,0.914260637,0.914009944,0
20140801 062710047,0.914277355,0.914026653,0
20140801 062710297,0.914285714,0.914035008,0
20140801 062710547,0.914277355,0.914026653,0
20140801 062712047,0.914285714,0.914035008,0
20140801 062715547,0.914294074,0.914043362,0
20140801 062716547,0.914285714,0.914035008,0
20140801 062719047,0.914294074,0.914043362,0
20140801 062728047,0.914285714,0.914035008,0
20140801 062756547,0.914260637,0.914009944,0
20140801 062756797,0.91424392,0.913993236,0
20140801 062757297,0.914235562,0.913984883,0
20140801 062757783,0.914227204,0.913976529,0
20140801 062822297,0.914218846,0.913968176,0
20140801 062835327,0.914193773,0.913943116,0
20140801 062835563,0.914177058,0.913926411,0
20140801 062835813,0.914185415,0.913934763,0
20140801 062842813,0.914177058,0.913926411,0
20140801 062843063,0.914185415,0.913934763,0
20140801 062843313,0.914177058,0.913926411,0
20140801 062846063,0.914185415,0.913934763,0
20140801 062848313,0.914177058,0.913926411,0
20140801 062849313,0.914185415,0.913934763,0
20140801 062850313,0.914177058,0.913926411,0
20140801 062908313,0.914185415,0.913934763,0
20140801 062912563,0.914177058,0.913926411,0
20140801 062912813,0.914185415,0.913934763,0
20140801 062915813,0.914193773,0.913943116,0
20140801 062916063,0.91420213,0.913951469,0
20140801 062916313,0.914218846,0.913968176,0
20140801 062917063,0.914227204,0.913976529,0
20140801 062917563,0.914210488,0.913959822,0
20140801 062918063,0.914218846,0.913968176,0
20140801 062918813,0.914227204,0.913976529,0
20140801 062919313,0.914210488,0.913959822,0
20140801 062919563,0.914193773,0.913943116,0
20140801 062921063,0.914185415,0.913934763,0
20140801 062928063,0.914193773,0.913943116,0
20140801 062928563,0.914185415,0.913934763,0
20140801 062931313,0.914193773,0.913943116,0
20140801 062932313,0.91420213,0.913951469,0
20140801 062932577,0.914227204,0.913976529,0
20140801 062933813,0.914218846,0.913968176,0
20140801 062934063,0.91420213,0.913951469,0
20140801 062934327,0.914193773,0.913943116,0
20140801 062934563,0.914168701,0.913918058,0
20140801 062938563,0.914177058,0.913926411,0
20140801 062938813,0.914193773,0.913943116,0
20140801 062939563,0.91420213,0.913951469,0
20140801 062940063,0.914218846,0.913968176,0
20140801 062940313,0.914227204,0.913976529,0
20140801 062940563,0.91420213,0.913951469,0
20140801 062940813,0.914193773,0.913943116,0
20140801 062948563,0.914185415,0.913934763,0
20140801 062948813,0.914177058,0.913926411,0
20140801 062949313,0.914168701,0.913918058,0
20140801 063025077,0.914185415,0.913934763,0
20140801 063025327,0.914218846,0.913968176,0
20140801 063026093,0.914210488,0.913959822,0
20140801 063026327,0.914193773,0.913943116,0
20140801 063038077,0.91420213,0.913951469,0
20140801 063038327,0.914218846,0.913968176,0
20140801 063048843,0.91420213,0.913951469,0
20140801 063049093,0.914168701,0.913918058,0
20140801 063116327,0.914177058,0.913926411,0
20140801 063116577,0.914185415,0.913934763,0
20140801 063116827,0.914193773,0.913943116,0
20140801 063122577,0.91420213,0.913951469,0
20140801 063126077,0.914210488,0.913959822,0
20140801 063126327,0.914227204,0.913976529,0
20140801 063127577,0.914218846,0.913968176,0
20140801 063127827,0.91420213,0.913951469,0
20140801 063128327,0.914193773,0.913943116,0
20140801 063141077,0.914235562,0.913984883,0
20140801 063141327,0.914252279,0.91400159,0
20140801 063141577,0.914260637,0.914009944,0
20140801 063144327,0.914252279,0.91400159,0
20140801 063151827,0.914260637,0.914009944,0
20140801 063152593,0.914268996,0.914018299,0
20140801 063153077,0.914277355,0.914026653,0
20140801 063153327,0.914294074,0.914043362,0
20140801 063153577,0.914310793,0.914060072,0
20140801 063158577,0.914302433,0.914051717,0
20140801 063158827,0.914310793,0.914060072,0
20140801 063200577,0.914294074,0.914043362,0
20140801 063200827,0.914302433,0.914051717,0
20140801 063202327,0.914285714,0.914035008,0
20140801 063203077,0.914294074,0.914043362,0
20140801 063203327,0.914285714,0.914035008,0
20140801 063203827,0.914277355,0.914026653,0
20140801 063213310,0.914285714,0.914035008,0
20140801 063234560,0.914277355,0.914026653,0
20140801 063244310,0.914285714,0.914035008,0
20140801 063244810,0.914277355,0.914026653,0
20140801 063248310,0.914268996,0.914018299,0
20140801 063254060,0.914277355,0.914026653,0
20140801 063254810,0.914268996,0.914018299,0
20140801 063255060,0.914277355,0.914026653,0
20140801 063255310,0.914268996,0.914018299,0
20140801 063255810,0.914277355,0.914026653,0
20140801 063301310,0.914294074,0.914043362,0
20140801 063302310,0.914302433,0.914051717,0
20140801 063302560,0.914285714,0.914035008,0
20140801 063306093,0.914310793,0.914060072,0
20140801 063307810,0.914302433,0.914051717,0
20140801 063308060,0.914310793,0.914060072,0
20140801 063308310,0.914294074,0.914043362,0
20140801 063312810,0.914285714,0.914035008,0
20140801 063317060,0.914294074,0.914043362,0
20140801 063318060,0.914285714,0.914035008,0
20140801 063318810,0.914277355,0.914026653,0
20140801 063333810,0.914268996,0.914018299,0
